GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,TRACTA,CTY_SUB,CTY_SUBA,DZ2001
"G4200950055","1980","Pennsylvania","42","Northampton","095",,"Forks township","055",4612
"G4200950060","1980","Pennsylvania","42","Northampton","095",,"Freemansburg borough","060",1879
"G4200950065","1980","Pennsylvania","42","Northampton","095",,"Glendon borough","065",354
"G4200950070","1980","Pennsylvania","42","Northampton","095",,"Hanover township","070",6073
"G4200950075","1980","Pennsylvania","42","Northampton","095",,"Hellertown borough","075",6025
"G4200950080","1980","Pennsylvania","42","Northampton","095",,"Lehigh township","080",7985
"G4200950085","1980","Pennsylvania","42","Northampton","095",,"Lower Mount Bethel township","085",2745
"G4200950090","1980","Pennsylvania","42","Northampton","095",,"Lower Nazareth township","090",3535
"G4200950095","1980","Pennsylvania","42","Northampton","095",,"Lower Saucon township","095",7372
"G4200950100","1980","Pennsylvania","42","Northampton","095",,"Moore township","100",7519
"G4200950105","1980","Pennsylvania","42","Northampton","095",,"Nazareth borough","105",5443
"G4200950110","1980","Pennsylvania","42","Northampton","095",,"Northampton borough","110",8240
"G4200950115","1980","Pennsylvania","42","Northampton","095",,"North Catasauqua borough","115",2554
"G4200950120","1980","Pennsylvania","42","Northampton","095",,"Palmer township","120",13926
"G4200950125","1980","Pennsylvania","42","Northampton","095",,"Pen Argyl borough","125",3388
"G4200950130","1980","Pennsylvania","42","Northampton","095",,"Plainfield township","130",4833
"G4200950135","1980","Pennsylvania","42","Northampton","095",,"Portland borough","135",540
"G4200950140","1980","Pennsylvania","42","Northampton","095",,"Roseto borough","140",1484
"G4200950145","1980","Pennsylvania","42","Northampton","095",,"Stockertown borough","145",661
"G4200950150","1980","Pennsylvania","42","Northampton","095",,"Tatamy borough","150",910
"G4200950155","1980","Pennsylvania","42","Northampton","095",,"Upper Mount Bethel township","155",4247
"G4200950160","1980","Pennsylvania","42","Northampton","095",,"Upper Nazareth township","160",3407
"G4200950165","1980","Pennsylvania","42","Northampton","095",,"Walnutport borough","165",2007
"G4200950170","1980","Pennsylvania","42","Northampton","095",,"Washington township","170",3205
"G4200950175","1980","Pennsylvania","42","Northampton","095",,"West Easton borough","175",1033
"G4200950180","1980","Pennsylvania","42","Northampton","095",,"Williams township","180",3843
"G4200950185","1980","Pennsylvania","42","Northampton","095",,"Wilson borough","185",7564
"G4200950190","1980","Pennsylvania","42","Northampton","095",,"Wind Gap borough","190",2651
"G4200970005","1980","Pennsylvania","42","Northumberland","097",,"Coal township","005",10984
"G4200970010","1980","Pennsylvania","42","Northumberland","097",,"Delaware township","010",3640
"G4200970015","1980","Pennsylvania","42","Northumberland","097",,"East Cameron township","015",660
"G4200970020","1980","Pennsylvania","42","Northumberland","097",,"East Chillisquaque township","020",700
"G4200970025","1980","Pennsylvania","42","Northumberland","097",,"Herndon borough","025",483
"G4200970030","1980","Pennsylvania","42","Northumberland","097",,"Jackson township","030",859
"G4200970035","1980","Pennsylvania","42","Northumberland","097",,"Jordan township","035",718
"G4200970040","1980","Pennsylvania","42","Northumberland","097",,"Kulpmont borough","040",3675
"G4200970045","1980","Pennsylvania","42","Northumberland","097",,"Lewis township","045",1814
"G4200970050","1980","Pennsylvania","42","Northumberland","097",,"Little Mahanoy township","050",392
"G4200970055","1980","Pennsylvania","42","Northumberland","097",,"Lower Augusta township","055",983
"G4200970060","1980","Pennsylvania","42","Northumberland","097",,"Lower Mahanoy township","060",1624
"G4200970065","1980","Pennsylvania","42","Northumberland","097",,"McEwensville borough","065",247
"G4200970070","1980","Pennsylvania","42","Northumberland","097",,"Marion Heights borough","070",921
"G4200970075","1980","Pennsylvania","42","Northumberland","097",,"Milton borough","075",6730
"G4200970080","1980","Pennsylvania","42","Northumberland","097",,"Mount Carmel borough","080",8190
"G4200970085","1980","Pennsylvania","42","Northumberland","097",,"Mount Carmel township","085",2599
"G4200970090","1980","Pennsylvania","42","Northumberland","097",,"Northumberland borough","090",3636
"G4200970095","1980","Pennsylvania","42","Northumberland","097",,"Point township","095",3338
"G4200970100","1980","Pennsylvania","42","Northumberland","097",,"Ralpho township","100",3131
"G4200970105","1980","Pennsylvania","42","Northumberland","097",,"Riverside borough","105",2266
"G4200970110","1980","Pennsylvania","42","Northumberland","097",,"Rockefeller township","110",1851
"G4200970115","1980","Pennsylvania","42","Northumberland","097",,"Rush township","115",1169
"G4200970120","1980","Pennsylvania","42","Northumberland","097",,"Shamokin city","120",10357
"G4200970125","1980","Pennsylvania","42","Northumberland","097",,"Shamokin township","125",2035
"G4200970130","1980","Pennsylvania","42","Northumberland","097",,"Snydertown borough","130",358
"G4200970135","1980","Pennsylvania","42","Northumberland","097",,"Sunbury city","135",12292
"G4200970137","1980","Pennsylvania","42","Northumberland","097",,"Turbot township","137",1540
"G4200970140","1980","Pennsylvania","42","Northumberland","097",,"Turbotville borough","140",675
"G4200970150","1980","Pennsylvania","42","Northumberland","097",,"Upper Augusta township","150",2745
"G4200970155","1980","Pennsylvania","42","Northumberland","097",,"Upper Mahanoy township","155",648
"G4200970160","1980","Pennsylvania","42","Northumberland","097",,"Washington township","160",644
"G4200970165","1980","Pennsylvania","42","Northumberland","097",,"Watsontown borough","165",2366
"G4200970170","1980","Pennsylvania","42","Northumberland","097",,"West Cameron township","170",476
"G4200970175","1980","Pennsylvania","42","Northumberland","097",,"West Chillisquaque township","175",3384
"G4200970180","1980","Pennsylvania","42","Northumberland","097",,"Zerbe township","180",2251
"G4200990005","1980","Pennsylvania","42","Perry","099",,"Blain borough","005",274
"G4200990010","1980","Pennsylvania","42","Perry","099",,"Bloomfield borough","010",1109
"G4200990015","1980","Pennsylvania","42","Perry","099",,"Buffalo township","015",902
"G4200990020","1980","Pennsylvania","42","Perry","099",,"Carroll township","020",3173
"G4200990025","1980","Pennsylvania","42","Perry","099",,"Centre township","025",1663
"G4200990030","1980","Pennsylvania","42","Perry","099",,"Duncannon borough","030",1645
"G4200990035","1980","Pennsylvania","42","Perry","099",,"Greenwood township","035",947
"G4200990040","1980","Pennsylvania","42","Perry","099",,"Howe township","040",460
"G4200990045","1980","Pennsylvania","42","Perry","099",,"Jackson township","045",437
"G4200990050","1980","Pennsylvania","42","Perry","099",,"Juniata township","050",1046
"G4200990055","1980","Pennsylvania","42","Perry","099",,"Landisburg borough","055",227
"G4200990060","1980","Pennsylvania","42","Perry","099",,"Liverpool borough","060",809
"G4200990065","1980","Pennsylvania","42","Perry","099",,"Liverpool township","065",781
"G4200990070","1980","Pennsylvania","42","Perry","099",,"Marysville borough","070",2452
"G4200990077","1980","Pennsylvania","42","Perry","099",,"Miller township","077",660
"G4200990080","1980","Pennsylvania","42","Perry","099",,"Millerstown borough","080",550
"G4200990085","1980","Pennsylvania","42","Perry","099",,"New Buffalo borough","085",156
"G4200990090","1980","Pennsylvania","42","Perry","099",,"Newport borough","090",1600
"G4200990095","1980","Pennsylvania","42","Perry","099",,"Northeast Madison township","095",564
"G4200990100","1980","Pennsylvania","42","Perry","099",,"Oliver township","100",1749
"G4200990105","1980","Pennsylvania","42","Perry","099",,"Penn township","105",2841
"G4200990110","1980","Pennsylvania","42","Perry","099",,"Rye township","110",1642
"G4200990115","1980","Pennsylvania","42","Perry","099",,"Saville township","115",1622
"G4200990120","1980","Pennsylvania","42","Perry","099",,"Southwest Madison township","120",658
"G4200990125","1980","Pennsylvania","42","Perry","099",,"Spring township","125",1537
"G4200990130","1980","Pennsylvania","42","Perry","099",,"Toboyne township","130",402
"G4200990135","1980","Pennsylvania","42","Perry","099",,"Tuscarora township","135",884
"G4200990140","1980","Pennsylvania","42","Perry","099",,"Tyrone township","140",1590
"G4200990145","1980","Pennsylvania","42","Perry","099",,"Watts township","145",962
"G4200990150","1980","Pennsylvania","42","Perry","099",,"Wheatfield township","150",2376
"G4201010005","1980","Pennsylvania","42","Philadelphia","101",,"Philadelphia city","005",1688210
"G4201030005","1980","Pennsylvania","42","Pike","103",,"Blooming Grove township","005",1176
"G4201030010","1980","Pennsylvania","42","Pike","103",,"Delaware township","010",1492
"G4201030015","1980","Pennsylvania","42","Pike","103",,"Dingman township","015",1855
"G4201030020","1980","Pennsylvania","42","Pike","103",,"Greene township","020",1462
"G4201030025","1980","Pennsylvania","42","Pike","103",,"Lackawaxen township","025",2111
"G4201030030","1980","Pennsylvania","42","Pike","103",,"Lehman township","030",1448
"G4201030035","1980","Pennsylvania","42","Pike","103",,"Matamoras borough","035",2111
"G4201030040","1980","Pennsylvania","42","Pike","103",,"Milford borough","040",1143
"G4201030045","1980","Pennsylvania","42","Pike","103",,"Milford township","045",663
"G4201030050","1980","Pennsylvania","42","Pike","103",,"Palmyra township","050",1722
"G4201030055","1980","Pennsylvania","42","Pike","103",,"Porter township","055",277
"G4201030060","1980","Pennsylvania","42","Pike","103",,"Shohola township","060",986
"G4201030065","1980","Pennsylvania","42","Pike","103",,"Westfall township","065",1825
"G4201050005","1980","Pennsylvania","42","Potter","105",,"Abbott township","005",240
"G4201050010","1980","Pennsylvania","42","Potter","105",,"Allegany township","010",373
"G4201050015","1980","Pennsylvania","42","Potter","105",,"Austin borough","015",740
"G4201050020","1980","Pennsylvania","42","Potter","105",,"Bingham township","020",602
"G4201050025","1980","Pennsylvania","42","Potter","105",,"Clara township","025",160
"G4201050030","1980","Pennsylvania","42","Potter","105",,"Coudersport borough","030",2791
"G4201050035","1980","Pennsylvania","42","Potter","105",,"Eulalia township","035",663
"G4201050040","1980","Pennsylvania","42","Potter","105",,"Galeton borough","040",1462
"G4201050045","1980","Pennsylvania","42","Potter","105",,"Genesee township","045",875
"G4201050050","1980","Pennsylvania","42","Potter","105",,"Harrison township","050",1243
"G4201050055","1980","Pennsylvania","42","Potter","105",,"Hebron township","055",496
"G4201050060","1980","Pennsylvania","42","Potter","105",,"Hector township","060",343
"G4201050065","1980","Pennsylvania","42","Potter","105",,"Homer township","065",187
"G4201050070","1980","Pennsylvania","42","Potter","105",,"Keating township","070",334
"G4201050080","1980","Pennsylvania","42","Potter","105",,"Oswayo borough","080",183
"G4201050085","1980","Pennsylvania","42","Potter","105",,"Oswayo township","085",217
"G4201050090","1980","Pennsylvania","42","Potter","105",,"Pike township","090",225
"G4201050095","1980","Pennsylvania","42","Potter","105",,"Pleasant Valley township","095",99
"G4201050100","1980","Pennsylvania","42","Potter","105",,"Portage township","100",254
"G4201050105","1980","Pennsylvania","42","Potter","105",,"Roulette township","105",1322
"G4201050110","1980","Pennsylvania","42","Potter","105",,"Sharon township","110",965
"G4201050115","1980","Pennsylvania","42","Potter","105",,"Shinglehouse borough","115",1310
"G4201050120","1980","Pennsylvania","42","Potter","105",,"Stewardson township","120",121
"G4201050125","1980","Pennsylvania","42","Potter","105",,"Summit township","125",134
"G4201050130","1980","Pennsylvania","42","Potter","105",,"Sweden township","130",599
"G4201050135","1980","Pennsylvania","42","Potter","105",,"Sylvania township","135",89
"G4201050138","1980","Pennsylvania","42","Potter","105",,"Ulysses borough","138",654
"G4201050140","1980","Pennsylvania","42","Potter","105",,"Ulysses township","140",566
"G4201050145","1980","Pennsylvania","42","Potter","105",,"West Branch township","145",375
"G4201050150","1980","Pennsylvania","42","Potter","105",,"Wharton township","150",104
"G4201070005","1980","Pennsylvania","42","Schuylkill","107",,"Ashland borough","005",4226
"G4201070010","1980","Pennsylvania","42","Schuylkill","107",,"Auburn borough","010",999
"G4201070015","1980","Pennsylvania","42","Schuylkill","107",,"Barry township","015",869
"G4201070020","1980","Pennsylvania","42","Schuylkill","107",,"Blythe township","020",1228
"G4201070025","1980","Pennsylvania","42","Schuylkill","107",,"Branch township","025",1906
"G4201070030","1980","Pennsylvania","42","Schuylkill","107",,"Butler township","030",4240
"G4201070035","1980","Pennsylvania","42","Schuylkill","107",,"Cass township","035",2414
"G4201070040","1980","Pennsylvania","42","Schuylkill","107",,"Coaldale borough","040",2762
"G4201070045","1980","Pennsylvania","42","Schuylkill","107",,"Cressona borough","045",1810
"G4201070050","1980","Pennsylvania","42","Schuylkill","107",,"Deer Lake borough","050",515
"G4201070055","1980","Pennsylvania","42","Schuylkill","107",,"Delano township","055",686
"G4201070060","1980","Pennsylvania","42","Schuylkill","107",,"East Brunswick township","060",1554
"G4201070065","1980","Pennsylvania","42","Schuylkill","107",,"East Norwegian township","065",999
"G4201070070","1980","Pennsylvania","42","Schuylkill","107",,"East Union township","070",1470
"G4201070075","1980","Pennsylvania","42","Schuylkill","107",,"Eldred township","075",726
"G4201070080","1980","Pennsylvania","42","Schuylkill","107",,"Foster township","080",289
"G4201070085","1980","Pennsylvania","42","Schuylkill","107",,"Frackville borough","085",5308
"G4201070090","1980","Pennsylvania","42","Schuylkill","107",,"Frailey township","090",465
"G4201070095","1980","Pennsylvania","42","Schuylkill","107",,"Gilberton borough","095",1096
"G4201070100","1980","Pennsylvania","42","Schuylkill","107",,"Girardville borough","100",2268
"G4201070105","1980","Pennsylvania","42","Schuylkill","107",,"Gordon borough","105",892
"G4201070110","1980","Pennsylvania","42","Schuylkill","107",,"Hegins township","110",3562
"G4201070115","1980","Pennsylvania","42","Schuylkill","107",,"Hubley township","115",895
"G4201070120","1980","Pennsylvania","42","Schuylkill","107",,"Kline township","120",1768
"G4201070125","1980","Pennsylvania","42","Schuylkill","107",,"Landingville borough","125",170
"G4201070130","1980","Pennsylvania","42","Schuylkill","107",,"McAdoo borough","130",2940
"G4201070137","1980","Pennsylvania","42","Schuylkill","107",,"Mahanoy township","137",1525
